target_id,fullname,pgmtl9_rmse,pb0_rmse,rmse_pred_mean,rmse_pred_lower,max_depth,surface_area,K_d,SDF,latitude,longitude,sw_mean,sw_std,lw_mean,lw_std,at_mean,at_std,rh_mean,rh_std,ws_mean,ws_std,rain_mean,rain_std,snow_mean,snow_std,sw_mean_sp,sw_std_sp,lw_mean_sp,lw_std_sp,at_mean_sp,at_std_sp,rh_mean_sp,rh_std_sp,ws_mean_sp,ws_std_sp,rain_mean_sp,rain_std_sp,snow_mean_sp,snow_std_sp,sw_mean_su,sw_std_su,lw_mean_su,lw_std_su,at_mean_su,at_std_su,rh_mean_su,rh_std_su,ws_mean_su,ws_std_su,rain_mean_su,rain_std_su,snow_mean_su,snow_std_su,sw_mean_au,sw_std_au,lw_mean_au,lw_std_au,at_mean_au,at_std_au,rh_mean_au,rh_std_au,ws_mean_au,ws_std_au,rain_mean_au,rain_std_au,snow_mean_au,snow_std_au,sw_mean_wi,sw_std_wi,lw_mean_wi,lw_std_wi,at_mean_wi,at_std_wi,rh_mean_wi,rh_std_wi,ws_mean_wi,ws_std_wi,rain_mean_wi,rain_std_wi,snow_mean_wi,snow_std_wi,n_obs,n_prof,n_obs_wi,n_obs_sp,n_obs_su,n_obs_au,obs_depth_mean_frac,obs_temp_mean,obs_temp_std,obs_temp_skew,obs_temp_kurt,zero_temp_doy,at_amp,lathrop_strat,glm_strat_perc,ws_sp_mix
nhdhr_91595431,,2.158197069,2.804084537,2.027237975,1.879550095,1.8288,68003.26913,1.787674,1.435580225,44.80196606,-93.15578471,165.2763326,81.34277447,296.5843163,62.83706766,7.333469388,13.05513357,74.47976838,12.71444836,4.227473863,1.533238824,0.002028401542,0.006028583704,0.002474950852,0.01420716101,109.902117,44.54624194,232.0718179,39.32307209,-8.209984519,7.192944322,84.99882165,8.699315454,4.15534286,1.533052723,0.0002271161621,0.001418906838,0.006743907032,0.0220446954,220.0459865,65.8052746,313.0161475,43.7023359,12.16794665,7.438774169,68.08106763,11.78256625,4.518755778,1.603748432,0.002970536295,0.006632120755,0.0006444602331,0.008406158693,230.8574299,56.26810761,363.0706799,30.73385077,21.35573346,4.253909,70.44772047,10.29322815,3.851737333,1.286898496,0.003509362608,0.008361444577,0,0,95.5432315,41.32193633,274.7912036,44.9677373,3.286696435,8.80343105,74.68665102,12.63429057,4.396357917,1.608649964,0.001316809235,0.004560336705,0.002652515481,0.01530522495,92,55,0,29,59,4,0.3173855985,21.76934783,4.345891025,-0.7922072023,1.835384902,324,18.31755326,0,0.1396801935,4.119379562
nhdhr_91595565,,3.184062052,4.093359166,2.000134594,1.849986325,3,100270.8316,0.9559772,2.051321211,44.79456027,-93.11362994,165.4338037,81.44753071,296.4940353,62.74530276,7.265082393,13.02450114,74.82933029,12.51300934,4.238441486,1.536313876,0.002071369744,0.005976680315,0.002557563339,0.01439110602,110.6070978,44.85738419,232.096257,39.372132,-8.235783432,7.156393142,85.11180193,8.514834462,4.165022292,1.534325048,0.0002481234328,0.001515367259,0.006936785679,0.02204079445,220.0863083,65.6686601,312.8391181,43.60112149,12.07804114,7.411364205,68.57938564,11.59212701,4.52773,1.605612754,0.003030672006,0.006591982619,0.0007021309622,0.008878080214,231.100656,56.41155797,362.8608418,30.68141776,21.2826558,4.247323366,70.74152465,10.28866813,3.862397164,1.291577936,0.003538335731,0.0081551813,0,0,95.17606602,41.71193097,274.8005454,44.97186295,3.202324176,8.763437228,75.18122097,12.37191605,4.411017413,1.613416918,0.001379080433,0.004696283683,0.00273635681,0.01568704668,140,78,0,46,88,6,0.3914285714,20.22114286,4.435461431,-0.1547893971,-0.1972559297,323,18.29479418,0,0.7240661113,4.131920498
nhdhr_91595713,,1.98264866,4.04484227,2.128906771,1.776837655,2.5,50102.88034,1.565965,1.125804779,44.79259096,-93.20292108,165.2763326,81.34277447,296.5843163,62.83706766,7.333469388,13.05513357,74.47976838,12.71444836,4.227473863,1.533238824,0.002028401542,0.006028583704,0.002474950852,0.01420716101,109.902117,44.54624194,232.0718179,39.32307209,-8.209984519,7.192944322,84.99882165,8.699315454,4.15534286,1.533052723,0.0002271161621,0.001418906838,0.006743907032,0.0220446954,220.0459865,65.8052746,313.0161475,43.7023359,12.16794665,7.438774169,68.08106763,11.78256625,4.518755778,1.603748432,0.002970536295,0.006632120755,0.0006444602331,0.008406158693,230.8574299,56.26810761,363.0706799,30.73385077,21.35573346,4.253909,70.44772047,10.29322815,3.851737333,1.286898496,0.003509362608,0.008361444577,0,0,95.5432315,41.32193633,274.7912036,44.9677373,3.286696435,8.80343105,74.68665102,12.63429057,4.396357917,1.608649964,0.001316809235,0.004560336705,0.002652515481,0.01530522495,146,77,4,47,93,6,0.3767466667,20.439,6.159213511,-0.9343794143,0.8172821267,324,18.31755326,0,0.7784197796,4.119379562
nhdhr_91595755,Holland Lake,1.865026485,3.125627981,3.082321759,2.53452945,16.4592,152672.4185,0.528238,1.475771982,44.78855159,-93.14246188,165.2763326,81.34277447,296.5843163,62.83706766,7.333469388,13.05513357,74.47976838,12.71444836,4.227473863,1.533238824,0.002028401542,0.006028583704,0.002474950852,0.01420716101,109.902117,44.54624194,232.0718179,39.32307209,-8.209984519,7.192944322,84.99882165,8.699315454,4.15534286,1.533052723,0.0002271161621,0.001418906838,0.006743907032,0.0220446954,220.0459865,65.8052746,313.0161475,43.7023359,12.16794665,7.438774169,68.08106763,11.78256625,4.518755778,1.603748432,0.002970536295,0.006632120755,0.0006444602331,0.008406158693,230.8574299,56.26810761,363.0706799,30.73385077,21.35573346,4.253909,70.44772047,10.29322815,3.851737333,1.286898496,0.003509362608,0.008361444577,0,0,95.5432315,41.32193633,274.7912036,44.9677373,3.286696435,8.80343105,74.68665102,12.63429057,4.396357917,1.608649964,0.001316809235,0.004560336705,0.002652515481,0.01530522495,2068,139,165,695,1146,257,0.4985100935,9.763097658,6.980172329,1.188679769,0.08622403463,324,18.31755326,0,0.1263101317,4.119379562
nhdhr_91595863,Fitz Lake,1.508080041,3.350731414,2.176349158,1.735805642,3,53748.50962,2.032467,1.461431092,44.78410195,-93.11577806,165.4338037,81.44753071,296.4940353,62.74530276,7.265082393,13.02450114,74.82933029,12.51300934,4.238441486,1.536313876,0.002071369744,0.005976680315,0.002557563339,0.01439110602,110.6070978,44.85738419,232.096257,39.372132,-8.235783432,7.156393142,85.11180193,8.514834462,4.165022292,1.534325048,0.0002481234328,0.001515367259,0.006936785679,0.02204079445,220.0863083,65.6686601,312.8391181,43.60112149,12.07804114,7.411364205,68.57938564,11.59212701,4.52773,1.605612754,0.003030672006,0.006591982619,0.0007021309622,0.008878080214,231.100656,56.41155797,362.8608418,30.68141776,21.2826558,4.247323366,70.74152465,10.28866813,3.862397164,1.291577936,0.003538335731,0.0081551813,0,0,95.17606602,41.71193097,274.8005454,44.97186295,3.202324176,8.763437228,75.18122097,12.37191605,4.411017413,1.613416918,0.001379080433,0.004696283683,0.00273635681,0.01568704668,156,98,0,47,101,8,0.318034188,21.20333333,4.468757399,-0.4958717861,0.2211365615,323,18.29479418,0,0.5668503091,4.131920498
nhdhr_91595965,Courthouse Lake,3.224301909,4.099243684,3.781297823,3.193766804,17.3736,48662.53353,0.4784343,1.292405913,44.78878426,-93.59028708,165.175091,81.41772936,296.0970104,63.00108923,7.332139649,13.0547901,73.93300025,12.98784665,4.285344824,1.529549963,0.001989891628,0.006089660448,0.002188834995,0.01258341963,107.4147019,42.63772721,231.39092,39.24739598,-8.221915113,7.163893404,84.66080621,9.033932306,4.169890727,1.505018915,0.0002077847567,0.001344060286,0.005843603792,0.01896596197,220.4088746,66.10032002,312.5671686,43.85247121,12.19179445,7.405023478,67.32077123,11.95598635,4.602271836,1.606207489,0.002899849313,0.006791590169,0.0006107168621,0.007759893857,231.4601343,55.55109568,362.9515382,30.74930916,21.37204919,4.231484351,69.96569297,10.48314351,3.927928624,1.30553569,0.003527345854,0.008487914334,0,0,96.63824547,41.3706715,274.0717288,44.82789989,3.25145271,8.787478619,74.08056068,12.93159352,4.452298375,1.599692474,0.001232447521,0.004411882134,0.002426101951,0.01420306767,1155,254,38,385,530,203,0.334798329,12.82508651,7.980493268,0.4419551462,-1.134455971,323,18.31320929,0,0.1740795485,4.202180726
nhdhr_91596049,Miller Lake,1.298832452,3.822473119,1.618730082,1.273824503,3.9624,576662.6546,2.087685,1.224002584,44.78589337,-93.74173101,166.4673302,81.46679366,294.8226407,62.92931146,7.123560819,13.07790026,73.84247511,13.08208546,4.296884322,1.531424935,0.001970499894,0.005881830931,0.002258233124,0.01292839253,109.0901986,43.22813222,230.1289834,39.06716389,-8.470373951,7.15578071,84.66109634,9.054787543,4.171283692,1.503579923,0.0001879359729,0.001294576584,0.005978659198,0.01944453122,221.8880991,66.26921599,311.3471014,43.78311577,12.01224535,7.412953312,67.14581626,12.03695715,4.628349209,1.60975791,0.002898360738,0.006677740105,0.0006431193014,0.008019278708,232.3813238,55.94306218,361.6691965,30.64880264,21.18677932,4.22236115,69.88523314,10.57061978,3.938439677,1.305716189,0.003498042633,0.00808362747,0,0,97.7404777,40.89939254,272.7370392,44.6966952,3.028684551,8.798633459,73.97459599,13.03521043,4.460184525,1.600894966,0.0012054809,0.004246253255,0.002540464784,0.01462940891,398,222,2,130,203,73,0.2535723052,19.25585784,5.806350649,-0.511595262,-0.5536192443,323,18.35416436,0,0.1355146466,4.223621159
nhdhr_91596605,Pike Lake,1.859589133,4.694505398,1.800948068,1.594468001,2.958,203275.5982,2.358382,2.252658244,44.75196106,-93.43010427,164.8644142,81.20038997,296.9076375,63.03185825,7.44651407,13.05582136,74.12563459,12.88865108,4.252117755,1.527881218,0.001997405184,0.006121078505,0.002167571624,0.0125294255,108.3517526,43.2710676,232.1542465,39.30801757,-8.108807185,7.17154267,84.79525956,8.904076241,4.155021525,1.512633585,0.0002181522703,0.001374893947,0.005866721902,0.01900490975,219.6614888,65.58166726,313.4144287,43.84604039,12.30405365,7.416694432,67.55840036,11.88049922,4.557542443,1.602064837,0.002924384123,0.006884911346,0.0005440092803,0.006930182742,231.0643309,55.46315231,363.7388588,30.74772579,21.47852296,4.23581834,70.16248303,10.41116915,3.886744639,1.295844581,0.003512162226,0.008505512714,0,0,95.60374099,41.2146129,274.9170657,44.92967199,3.377642348,8.792807314,74.28128852,12.82218744,4.420750837,1.599956033,0.001243444533,0.004401778169,0.002384354898,0.0143835662,445,178,0,209,306,67,0.3695261728,20.00293814,4.922084707,-0.3561286137,-0.3488121428,324,18.28723856,0,0.124160172,4.157408648
nhdhr_91597015,Murphy Lake,1.782018913,3.894982723,2.507000332,2.334271166,6.096,209005.1861,0.5640093,2.340097625,44.71201917,-93.34108657,165.8110896,81.61741771,295.6101629,62.7187534,7.184020419,13.07674058,74.38168878,12.92219886,4.248559895,1.545582914,0.002003215554,0.005994182481,0.002406749452,0.01372017605,110.3342339,44.76070216,231.1757676,39.15427246,-8.394770951,7.24127584,85.01797755,8.90827739,4.199718574,1.546043292,0.0002040849735,0.001375848329,0.006470906221,0.02084406813,220.6001742,65.92311534,312.1512149,43.65391866,12.05334955,7.463975199,67.89103355,11.94562745,4.526213156,1.612017691,0.002940635686,0.006624514012,0.0006134840953,0.007425066142,231.6810288,56.6366347,361.9233381,30.70374603,21.17654521,4.266046659,70.58327633,10.54445218,3.845426881,1.292335463,0.003525578051,0.008318140239,4.60E-06,0.0002857897908,95.85690857,41.55784973,273.807871,44.84716556,3.168462198,8.847597893,74.31799042,12.90186651,4.436852421,1.625513682,0.001250584519,0.004462474588,0.002676600717,0.01577377182,574,93,106,193,232,74,0.4680484154,14.94826446,7.116830471,-0.1921355118,-0.8389575715,323,18.32885934,0,0.3694571352,4.123215914
nhdhr_91597227,,2.47598577,4.116861098,2.597650262,2.436479493,7.3152,216396.953,0.6147445,1.731880202,44.69295068,-93.3209246,165.8110896,81.61741771,295.6101629,62.7187534,7.184020419,13.07674058,74.38168878,12.92219886,4.248559895,1.545582914,0.002003215554,0.005994182481,0.002406749452,0.01372017605,110.3342339,44.76070216,231.1757676,39.15427246,-8.394770951,7.24127584,85.01797755,8.90827739,4.199718574,1.546043292,0.0002040849735,0.001375848329,0.006470906221,0.02084406813,220.6001742,65.92311534,312.1512149,43.65391866,12.05334955,7.463975199,67.89103355,11.94562745,4.526213156,1.612017691,0.002940635686,0.006624514012,0.0006134840953,0.007425066142,231.6810288,56.6366347,361.9233381,30.70374603,21.17654521,4.266046659,70.58327633,10.54445218,3.845426881,1.292335463,0.003525578051,0.008318140239,4.60E-06,0.0002857897908,95.85690857,41.55784973,273.807871,44.84716556,3.168462198,8.847597893,74.31799042,12.90186651,4.436852421,1.625513682,0.001250584519,0.004462474588,0.002676600717,0.01577377182,407,60,18,152,218,29,0.4146420396,15.6593765,6.098781688,-0.1437608967,-0.7227445931,323,18.32885934,0,0.253359312,4.123215914
nhdhr_91597267,Spring Lake,1.309766632,3.681890404,2.239919572,1.980651741,10.9728,2390888.035,1.183656,1.476880713,44.70069754,-93.47387863,166.1018252,81.65464449,295.8143969,62.80220545,7.25091886,13.07238747,74.17111306,12.94884492,4.280333136,1.543093615,0.001971397724,0.005896261549,0.002218851487,0.01251781285,109.4809049,43.72160175,231.2893394,39.15898426,-8.322304573,7.228076751,84.87256623,8.929252467,4.209716448,1.53177793,0.0001972362709,0.001313638016,0.005986779463,0.01922960563,220.7645334,66.26562972,312.3537022,43.71226538,12.11925875,7.448206304,67.63258734,11.95043267,4.571149827,1.613227686,0.002902987514,0.006642472954,0.0005960591211,0.007239339299,232.499389,56.46569845,362.2949683,30.71634252,21.25213191,4.258307649,70.34667696,10.51533854,3.886307548,1.302489362,0.003488567674,0.008143879113,0,0,96.88106849,41.61067903,273.9290396,44.82065772,3.221561102,8.839515935,74.11830927,12.92957074,4.467479149,1.61898663,0.001204959716,0.004264407897,0.002419260621,0.01384573599,2859,417,11,991,1655,333,0.4410717996,17.61575585,5.269086748,-0.07799826807,-0.6458132201,323,18.32073968,0,0.1336334319,4.165831885
nhdhr_91598525,Cedar Lake,1.267363834,2.123918335,0.8513442273,0.6501042693,3.048,3207214.905,1.307325,1.808127245,44.5900703,-93.52346206,166.3829973,81.41815798,295.992439,62.8330406,7.311957286,13.09188733,74.05525622,13.11535699,4.423866496,1.586480694,0.001946496916,0.005759577959,0.002244931087,0.01255432809,110.4239871,44.47653345,231.3709648,39.07175483,-8.295990434,7.264022497,84.86027211,9.1084345,4.363038521,1.571845328,0.0001940954329,0.001315629421,0.006095621624,0.01943285593,220.9516567,66.33155441,312.8204655,43.75886125,12.2394035,7.478354598,67.2496215,12.11495563,4.716670781,1.654098919,0.002853525346,0.006283960115,0.0005715159062,0.006918029902,232.1169849,56.05717245,362.4142284,30.69754557,21.27554732,4.255273512,70.56620926,10.60571968,4.000809281,1.347545114,0.003471451351,0.008061586831,0,0,97.28915418,41.73182264,273.9684768,44.81398674,3.296447135,8.876444557,73.81932372,13.1223476,4.629695012,1.660098134,0.001175162265,0.004234552855,0.00244129488,0.01382979204,601,231,16,183,365,79,0.4517711433,19.87514774,5.816701228,-0.9639143927,0.6806160343,324,18.34083094,0,0.3953910239,4.284483902
nhdhr_91676911,Little Wood Lake,2.004714012,1.999706414,1.981755872,1.75060507,7.0104,791123.3742,0.9058989,2.121477123,45.74715141,-92.53722109,162.7509798,82.80450351,291.8042308,61.59886921,6.264084439,12.82720729,75.80067075,11.91779823,4.050582472,1.5084831,0.001939036936,0.005627755298,0.002690182239,0.01489084448,104.3446778,44.50512521,228.7123956,39.32020349,-8.928268411,6.922056613,84.84890931,7.837894385,3.985822005,1.511754838,0.0001944308652,0.001383939955,0.007123870548,0.02296970359,220.2658842,65.80883874,306.5290503,42.87450425,10.81373024,7.374110911,70.12738848,11.47122052,4.297970223,1.566935144,0.002644580835,0.006089445445,0.0008161611875,0.007803421954,229.1354116,57.47132984,357.1876158,29.71464817,20.24911306,4.186447487,71.76912539,10.46765032,3.718791167,1.301290473,0.003395680205,0.007497637822,0,0,92.40609051,41.04520572,271.5000941,44.54511069,2.195063137,8.566461329,76.74852327,11.60063945,4.210952662,1.576979494,0.001440222939,0.004925799802,0.00297303316,0.01676136538,440,58,0,49,358,41,0.5141659433,18.66026786,4.617671912,-0.3452794983,-0.4871415282,319,18.07014996,0,0.5919107767,3.92704071
nhdhr_91681839,White Ash Lake,1.499305629,2.547417316,1.393476753,1.189203642,2.7432,595212.1171,1.405327,1.537733242,45.44806779,-92.31115409,163.7819703,81.89551189,290.4829883,61.43027975,6.242031696,12.64393604,76.68627115,11.52229032,4.649934603,1.641212306,0.002075888963,0.005867493132,0.002737504109,0.01453176515,109.8126426,46.86676835,228.052989,39.6364794,-8.648074478,6.946381118,85.52017366,7.523942267,4.678921072,1.62733914,0.0002198910272,0.001543354735,0.00713173514,0.02215408742,221.5134026,64.44305346,305.5224599,43.38866388,10.65616065,7.365353549,70.94609569,11.32989407,4.849045527,1.717155821,0.002873936668,0.006367063927,0.00100433908,0.009737488876,227.7558105,56.85346133,355.0223462,30.09988107,19.99972643,4.189506969,72.82397068,9.644409387,4.200442958,1.411825608,0.003629016505,0.007892335081,0,0,91.26028476,40.13361137,270.0739515,44.60690671,2.246729673,8.468934741,77.74185037,11.24826585,4.889464463,1.704441378,0.001492497041,0.00491557116,0.002964740203,0.01550682391,327,84,0,117,183,32,0.4871959404,19.7326506,4.262628392,-0.2390662689,-0.9304976996,322,17.75392553,0,0.2650497178,4.452423494
nhdhr_91682839,Deer Lake,2.49602197,2.845547887,2.18181699,2.01481185,14.0208,3178344.366,0.4008454,1.909347379,45.40265442,-92.52274926,164.2000051,82.1564129,290.3500286,61.52910696,6.235746642,12.76247572,76.10740634,12.02138141,4.292212138,1.574782231,0.002006280088,0.005774342377,0.002707793323,0.01488848652,109.655141,47.07055567,227.6658635,39.27477244,-8.815979497,6.982238611,85.42225794,7.751753253,4.211047542,1.561745585,0.0001782595137,0.001296040897,0.006973282971,0.02220523945,222.4622505,64.71109348,305.3687781,43.20669106,10.7180222,7.378633809,70.45797748,11.54726361,4.549707646,1.643527199,0.002809521449,0.00629961666,0.0009795174976,0.009383223263,228.248167,56.43178111,355.3764984,30.04348042,20.12354969,4.21462028,71.8910628,10.45735168,3.950535102,1.370691966,0.003546580178,0.007817554243,0,0,91.6346971,40.4754386,269.7056529,44.50302527,2.19646201,8.571149132,76.95544216,11.76502626,4.46920837,1.643091752,0.001402699151,0.004760397435,0.003029136207,0.01701495903,894,99,0,118,651,128,0.4567079889,17.96896321,4.753438269,-0.0564737572,-1.091589603,319,17.87071903,0,0.2697527546,4.19331873
nhdhr_91684449,Linwood Lake,2.031250466,2.566480102,2.212200998,1.969379841,12.4968,2302239.466,1.591419,1.317426076,45.3513997,-93.10835431,165.6479102,82.99393693,293.968181,62.53037494,6.680292328,12.9747028,75.19243966,12.315059,4.356407979,1.604977796,0.001954821304,0.005732379631,0.002430595927,0.01345436603,109.8050602,47.58716948,229.8839706,39.51366181,-8.757610329,7.011273364,84.73399453,8.569539977,4.322954534,1.604876581,0.0001830586218,0.001224303353,0.006432360813,0.0201863019,222.6433905,66.18500579,309.8175583,43.43425619,11.48061931,7.342429687,68.95514864,11.6199552,4.597909958,1.67121458,0.002736121397,0.006142024559,0.0006476161193,0.007486290189,231.2423722,57.72811133,360.1875468,30.4976596,20.76698172,4.199116634,71.0577914,10.40989741,3.952483414,1.367100762,0.003494693853,0.007962282063,0,0,94.0750236,41.68490792,272.6248792,44.95114246,2.493749581,8.606817402,76.33199654,11.9207291,4.567303446,1.680029993,0.001317328611,0.0045473154,0.002783127158,0.01568510141,815,158,0,240,515,63,0.3609080404,17.73437653,5.025200524,-0.127937948,-0.9500483098,322,18.37849843,0,0.2802338081,4.208988099
nhdhr_91685677,Church Pine Lake,1.51170624,4.099791175,2.517391396,1.695447822,13.716,352365.2115,0.3713213,1.668601852,45.27946717,-92.53617402,164.4932235,82.32683831,292.6209453,61.934343,6.545673411,12.82229451,76.04986743,11.96670157,4.357566629,1.594075653,0.002059328602,0.005792494239,0.002602478399,0.0141493504,110.0375793,46.8227476,229.3953628,39.44473495,-8.628675307,7.002745429,85.38817176,7.943313288,4.297544977,1.581491984,0.0002088082701,0.001405460988,0.006880408922,0.02134166192,222.3215532,65.35976446,308.0351654,43.33809734,11.14298997,7.350130544,70.26824737,11.37856279,4.604613484,1.664826169,0.002871971951,0.006210430505,0.0008110185554,0.008488259639,228.9558392,56.80343324,358.0154825,30.32224552,20.47388136,4.208722158,71.91880277,10.3228785,3.992982389,1.385331374,0.003650322991,0.007946405337,0,0,91.84825302,40.48900813,271.7280078,44.72317122,2.469131559,8.579814755,76.92069998,11.64643244,4.548119394,1.660938882,0.001415300686,0.004681200508,0.002865288853,0.0160113224,724,72,0,187,482,59,0.4921920818,14.13207418,6.593860068,0.3303619126,-1.294338206,322,18.00334134,0,0.3005240527,4.229423408
nhdhr_91686475,,1.375771216,5.507480578,1.729032044,1.660494965,3,237680.6432,0.7799744,2.228109803,45.26070795,-92.8794351,166.0340597,83.09560089,293.9622223,62.425425,6.68939374,12.94881117,75.37721509,12.22753304,4.34896707,1.598940338,0.001987889671,0.005833168238,0.002483792323,0.01377387025,110.823263,48.3347218,229.9986124,39.48972384,-8.708349798,7.013528134,84.88195484,8.452008534,4.301064767,1.593300846,0.0001968612976,0.001296565774,0.006604581897,0.0206439401,223.7753043,65.7825327,309.77905,43.39614634,11.46292025,7.338257585,69.21126886,11.52691394,4.593948982,1.666371279,0.002769628555,0.006230522454,0.0006548019639,0.007597971007,231.1524628,58.05051763,360.0345343,30.44170591,20.74454348,4.19729445,71.27231474,10.38487097,3.963117101,1.373486792,0.003537049146,0.008059312408,0,0,93.55218736,40.83122938,272.6855966,44.89809363,2.523146003,8.602219628,76.44893283,11.83748239,4.551826079,1.671624719,0.001359669691,0.004734494004,0.002819381751,0.01611292837,191,74,0,76,90,30,0.3860544218,19.4377551,5.207302866,-0.3377557649,-0.7931753893,322,18.30882863,0,0.6664875034,4.211281104
nhdhr_91686757,Shields Lake,3.409089395,3.778959101,2.907138304,2.725172696,7.62,119513.6868,1.052289,1.131417193,45.2529615,-92.94535642,166.0340597,83.09560089,293.9622223,62.425425,6.68939374,12.94881117,75.37721509,12.22753304,4.34896707,1.598940338,0.001987889671,0.005833168238,0.002483792323,0.01377387025,110.823263,48.3347218,229.9986124,39.48972384,-8.708349798,7.013528134,84.88195484,8.452008534,4.301064767,1.593300846,0.0001968612976,0.001296565774,0.006604581897,0.0206439401,223.7753043,65.7825327,309.77905,43.39614634,11.46292025,7.338257585,69.21126886,11.52691394,4.593948982,1.666371279,0.002769628555,0.006230522454,0.0006548019639,0.007597971007,231.1524628,58.05051763,360.0345343,30.44170591,20.74454348,4.19729445,71.27231474,10.38487097,3.963117101,1.373486792,0.003537049146,0.008059312408,0,0,93.55218736,40.83122938,272.6855966,44.89809363,2.523146003,8.602219628,76.44893283,11.83748239,4.551826079,1.671624719,0.001359669691,0.004734494004,0.002819381751,0.01611292837,806,235,42,270,437,117,0.4137752844,13.83730947,7.000569806,0.403881488,-0.9960638751,322,18.30882863,0,0.4272373018,4.211281104
nhdhr_91688055,Terrapin Lake,1.124425587,5.847365629,1.361066963,0.9623973003,1.8288,492516.7116,0.5024825,3.596474737,45.1798142,-92.82164054,165.0084271,82.28916231,294.6298009,62.4587124,6.780836929,12.95267742,75.62202899,12.11384706,4.239377658,1.560017667,0.002050731854,0.005887313445,0.002505864844,0.01360478867,109.742918,45.99833229,230.6707193,39.57763494,-8.620107892,7.055317227,85.09156452,8.355624517,4.153989463,1.552491592,0.0002171395141,0.001400215213,0.006756490008,0.02089988341,221.8722016,66.23102768,310.5404696,43.44012338,11.55702662,7.332463752,69.60898817,11.36512812,4.507792077,1.627017224,0.00286356352,0.006267681719,0.0006811025987,0.007973607309,229.9154056,57.50229149,360.6064955,30.61481336,20.81550317,4.21373069,71.52487102,10.34054452,3.894964626,1.34333403,0.003637450027,0.008134974159,0,0,93.71238174,40.57528027,273.3525683,44.96182605,2.636716515,8.626728868,76.56320612,11.75336128,4.412259258,1.632799985,0.001393861141,0.004753279117,0.00272874596,0.01492169565,134,83,0,104,151,42,1.034016897,19.63946128,5.392569498,-0.5407363582,-0.3662225906,323,18.28925582,0,0.1955119592,4.138073944
nhdhr_91688597,,1.13936757,5.600844363,1.9620428,1.647349364,1,56148.54263,3.505728,1.497000934,45.1516705,-92.88398821,165.247018,82.29047312,294.0220519,62.40923243,6.697631574,12.96875642,75.37367939,12.19782638,4.243650194,1.560376137,0.002009625664,0.005824184354,0.002481402472,0.01361114189,109.5504627,46.06860271,230.0678093,39.43803653,-8.725618416,7.048719803,84.98526079,8.408709415,4.166807824,1.556689912,0.0002011284598,0.001353953117,0.006669208111,0.02080232188,221.9787502,65.92181949,309.9077066,43.3647593,11.47950417,7.341871056,69.28221697,11.44646392,4.513624157,1.627675095,0.002819965484,0.006203519069,0.0006737393982,0.007928346286,230.4112043,57.31183688,360.0570604,30.51821598,20.75611066,4.212938537,71.19633692,10.28889249,3.885696663,1.334353776,0.003570216452,0.008050036189,0,0,94.25287901,40.99558948,272.70418,44.85504616,2.545102968,8.634808754,76.33657962,11.84711903,4.420555617,1.633908897,0.001357480132,0.004707141169,0.002724468895,0.01513134224,128,67,0,55,76,19,0.7066666667,19.874,5.10334053,-0.3734985924,-0.8121486082,322,18.32593229,0,0.4506181134,4.137969179
nhdhr_91688615,Plaisted Lake,1.10771988,3.067843846,1.949494671,1.753071339,3,155532.5174,0.9902111,2.013488314,45.15068986,-92.91129584,165.247018,82.29047312,294.0220519,62.40923243,6.697631574,12.96875642,75.37367939,12.19782638,4.243650194,1.560376137,0.002009625664,0.005824184354,0.002481402472,0.01361114189,109.5504627,46.06860271,230.0678093,39.43803653,-8.725618416,7.048719803,84.98526079,8.408709415,4.166807824,1.556689912,0.0002011284598,0.001353953117,0.006669208111,0.02080232188,221.9787502,65.92181949,309.9077066,43.3647593,11.47950417,7.341871056,69.28221697,11.44646392,4.513624157,1.627675095,0.002819965484,0.006203519069,0.0006737393982,0.007928346286,230.4112043,57.31183688,360.0570604,30.51821598,20.75611066,4.212938537,71.19633692,10.28889249,3.885696663,1.334353776,0.003570216452,0.008050036189,0,0,94.25287901,40.99558948,272.70418,44.85504616,2.545102968,8.634808754,76.33657962,11.84711903,4.420555617,1.633908897,0.001357480132,0.004707141169,0.002724468895,0.01513134224,312,80,0,121,153,49,0.5190918473,19.53993808,5.194148284,-0.3683605539,-0.7533385572,322,18.32593229,0,0.4668099973,4.137969179
nhdhr_91688765,Twin Lakes,2.499470755,3.437657718,3.478232609,2.911411284,10,49377.63363,0.3734925,1.258272243,45.14008393,-92.78658161,165.0084271,82.28916231,294.6298009,62.4587124,6.780836929,12.95267742,75.62202899,12.11384706,4.239377658,1.560017667,0.002050731854,0.005887313445,0.002505864844,0.01360478867,109.742918,45.99833229,230.6707193,39.57763494,-8.620107892,7.055317227,85.09156452,8.355624517,4.153989463,1.552491592,0.0002171395141,0.001400215213,0.006756490008,0.02089988341,221.8722016,66.23102768,310.5404696,43.44012338,11.55702662,7.332463752,69.60898817,11.36512812,4.507792077,1.627017224,0.00286356352,0.006267681719,0.0006811025987,0.007973607309,229.9154056,57.50229149,360.6064955,30.61481336,20.81550317,4.21373069,71.52487102,10.34054452,3.894964626,1.34333403,0.003637450027,0.008134974159,0,0,93.71238174,40.57528027,273.3525683,44.96182605,2.636716515,8.626728868,76.56320612,11.75336128,4.412259258,1.632799985,0.001393861141,0.004753279117,0.00272874596,0.01492169565,608,92,0,194,329,100,0.472070626,15.43659711,6.622871021,0.2431701187,-1.177227052,323,18.28925582,0,0.6831496909,4.138073944
